name,Id,location,score,length,start,end,Floor,Area,ZX,ZY,length
,1480,128233.0748,,3.098086667,128229.9767,128236.1729,2,464.713,116.4018097,39.93124907,9.29426
,1481,128239.35,,2.37036,128236.9796,128241.7204,3,237.036,116.4004792,39.93125535,7.11108
,1482,128249.6347,,19.52333333,128230.1114,128269.158,5,1171.4,116.4311019,39.93126563,58.57
,1483,128262.3768,,2.829473333,128259.5473,128265.2063,2,424.421,116.4013414,39.93127838,8.48842
,1484,128332.1,,17.58983333,128314.5102,128349.6898,7,753.85,116.4031466,39.9313481,52.7695
南新仓商务大厦,1485,128367.4813,,39.54146667,128327.9398,128407.0228,2,5931.22,116.4246905,39.93138348,118.6244
新保利大厦,1486,128388.0718,,316.2705333,128071.8013,128704.3423,22,4312.78,116.426375,39.93140407,948.8116
,1487,128415.4,,25.93746667,128389.4625,128441.3375,4,1945.31,116.4035528,39.9314314,77.8124
港澳中心,1488,128421.5488,,292.4209667,128129.1278,128713.9698,17,5160.37,116.4294734,39.93143755,877.2629
,1489,128509.978,,50.0695,128459.9085,128560.0475,3,5006.95,116.4308741,39.93152598,150.2085
,1490,128594,,21.64913333,128572.3509,128615.6491,2,3247.37,116.4047455,39.93161,64.9474
南锣鼓巷,1491,128710.9793,,32.3074,128678.6719,128743.2867,2,4846.11,116.3964496,39.93172698,96.9222
南锣鼓巷,1492,129284.3,,15.85313333,129268.4469,129300.1531,2,2377.97,116.3978507,39.9323003,47.5594
,1493,129688.5495,,13.21502667,129675.3345,129701.7645,4,991.127,116.4312156,39.93270455,39.64508
,1494,129842.0196,,48.68616667,129793.3334,129890.7058,7,2086.55,116.4247933,39.93285802,146.0585
,1495,129920.3,,5.02118,129915.2788,129925.3212,3,502.118,116.4032589,39.9329363,15.06354
保利大厦酒店,1496,129930.029,,100.2072667,129829.8217,130030.2363,19,1582.22,116.430005,39.93294603,300.6218
,1497,130008.5261,,9.877066667,129998.649,130018.4032,2,1481.56,116.4311461,39.93302453,29.6312
,1498,130167.6248,,6.918906667,130160.7059,130174.5437,4,518.918,116.4060624,39.93318362,20.75672
保利剧院,1499,130170.6317,,433.9859667,129736.6457,130604.6177,19,6852.41,116.4296207,39.93318663,1301.9579
,1500,130262.0431,,763.6338,129498.4093,131025.6769,27,8484.82,116.4263501,39.93327804,2290.9014
,1501,130266.5263,,1.26146,130265.2648,130267.7878,2,189.219,116.4028821,39.93328253,3.78438
,1502,130321.8341,,36.09712,130285.737,130357.9312,17,637.008,116.4252816,39.93333783,108.29136
,1503,130334.5595,,21.80853333,130312.751,130356.368,4,1635.64,116.4310372,39.93335056,65.4256
,1504,130348.15,,7.863546667,130340.2865,130356.0135,4,589.766,116.4044785,39.93336415,23.59064
,1505,130422.6253,,0.555976667,130422.0693,130423.1813,1,166.793,116.3999808,39.93343863,1.66793
中国保利集团,1506,130468.2233,,16.148,130452.0753,130484.3713,3,1614.8,116.4293153,39.93348422,48.444
,1507,130485.0138,,0.440603333,130484.5732,130485.4544,1,132.181,116.4028354,39.93350101,1.32181
,1508,130626.2264,,4.540666667,130621.6857,130630.7671,5,272.44,116.4019209,39.93364223,13.622
,1509,130638.1528,,3.912586667,130634.2402,130642.0654,4,293.444,116.4002261,39.93365415,11.73776
,1510,130685.1526,,13.5964,130671.5562,130698.749,4,1019.73,116.4252509,39.93370115,40.7892
,1511,130730.85,,1.811773333,130729.0382,130732.6618,2,271.766,116.4027595,39.93374685,5.43532
,1512,130783.5,,6.06179,130777.4382,130789.5618,3,606.179,116.4004697,39.9337995,18.18537
,1513,130836.8,,11.35988333,130825.4401,130848.1599,5,681.593,116.4016098,39.9338528,34.07965
,1514,130918,,12.8053,130905.1947,130930.8053,5,768.318,116.4021609,39.933934,38.4159
,1515,130921.25,,1.722473333,130919.5275,130922.9725,2,258.371,116.4002121,39.93393725,5.16742
,1516,130973.75,,2.881993333,130970.868,130976.632,2,432.299,116.4028395,39.93398975,8.64598
,1517,131033.1,,77.7172,130955.3828,131110.8172,12,1942.93,116.426724,39.9340491,233.1516
,1518,131057.009,,2.14496,131054.864,131059.154,3,214.496,116.4004785,39.93407301,6.43488
,1519,131070.241,,38.43416667,131031.8068,131108.6752,17,678.25,116.4252365,39.93408624,115.3025
,1520,131077.9639,,21.78066667,131056.1832,131099.7446,5,1306.84,116.4245138,39.93409396,65.342
,1521,131141.4,,1.21214,131140.1879,131142.6121,2,181.821,116.4002796,39.9341574,3.63642
,1522,131167.0745,,3.18128,131163.8932,131170.2558,4,238.596,116.4018448,39.93418307,9.54384
,1523,131218.2394,,63.22766667,131155.0117,131281.4671,13,1459.1,116.4288675,39.93423424,189.683
,1524,131227.8,,15.92386667,131211.8761,131243.7239,4,1194.29,116.4309872,39.9342438,47.7716
,1525,131426.4756,,4.32186,131422.1537,131430.7975,2,648.279,116.3987633,39.93444248,12.96558
,1526,131464.398,,9.16821,131455.2298,131473.5662,3,916.821,116.3994075,39.9344804,27.50463
,1527,131507.85,,17.17213333,131490.6779,131525.0221,4,1287.91,116.4310008,39.93452385,51.5164
yolohouse  is not here,1528,131737.6169,,103.6698,131633.9471,131841.2867,18,1727.83,116.4259451,39.93475362,311.0094
,1529,131777.141,,107.2254,131669.9156,131884.3664,18,1787.09,116.4267464,39.93479314,321.6762
,1530,131964.0458,,175.4553,131788.5905,132139.5011,9,5848.51,116.4298518,39.93498005,526.3659
,1531,132689.3,,13.93106667,132675.3689,132703.2311,4,1044.83,116.4315853,39.9357053,41.7932
,1532,132764.361,,29.17566667,132735.1853,132793.5367,2,4376.35,116.4263135,39.93578036,87.527
,1533,132963.9291,,40.90588667,132923.0232,133004.835,13,943.982,116.4287235,39.93597993,122.71766
,1534,133008.3289,,33.88256667,132974.4463,133042.2115,7,1452.11,116.4306258,39.93602433,101.6477
,1535,133081.7297,,17.70333333,133064.0264,133099.433,5,1062.2,116.4084777,39.93609773,53.11
天海商务大厦,1536,133307.4905,,124.8642,133182.6263,133432.3547,19,1971.54,116.4095958,39.93632349,374.5926
,1537,133468.5751,,191.4086667,133277.1664,133659.9838,20,2871.13,116.4265685,39.93648458,574.226
,1538,133474,,8.9998,133465.0002,133482.9998,4,674.985,116.4118503,39.93649,26.9994
,1539,133631.1756,,16.14305,133615.0326,133647.3187,7,691.845,116.4307327,39.93664718,48.42915
,1540,133725.1618,,528.1398,133197.022,134253.3016,27,5868.22,116.4297569,39.93674116,1584.4194
中纺大厦,1541,133863.2015,,73.7696,133789.4319,133936.9711,8,2766.36,116.4287221,39.9368792,221.3088
居然大厦,1542,133977.8842,,167.2842,133810.6,134145.1684,18,2788.07,116.4263059,39.93699388,501.8526
,1543,134100.45,,26.35896667,134074.091,134126.809,7,1129.67,116.4305141,39.93711645,79.0769
天海商务大厦,1544,134146.9113,,50.8815,134096.0298,134197.7928,9,1696.05,116.4094514,39.93716291,152.6445
,1545,134351.1704,,21.01719667,134330.1532,134372.1876,7,900.737,116.4311346,39.93736717,63.05159
,1546,134483.8759,,4.35404,134479.5219,134488.2299,3,435.404,116.4111647,39.93749988,13.06212
国华投资大厦,1547,134628.4083,,193.5127,134434.8956,134821.921,17,3414.93,116.4261555,39.93764441,580.5381
,1548,134647.3518,,57.65478,134589.697,134705.0066,18,960.913,116.4287039,39.93766335,172.96434
,1549,134684.2603,,5.3298,134678.9305,134689.5901,1,1598.94,116.4109556,39.93770026,15.9894
,1550,134740.6287,,39.83546667,134700.7932,134780.4642,8,1493.83,116.4305911,39.93775663,119.5064
,1551,134823.6689,,69.48863333,134754.1803,134893.1575,17,1226.27,116.4296057,39.93783967,208.4659
,1552,134837.3827,,22.5081,134814.8746,134859.8908,3,2250.81,116.4116003,39.93785338,67.5243
,1553,134867.6136,,3.40025,134864.2134,134871.0139,3,340.025,116.4111501,39.93788361,10.20075
,1554,134984.8,,12.62214667,134972.1779,134997.4221,4,946.661,116.4310775,39.9380008,37.86644
香饵胡同7号楼,1555,134994.2237,,13.93196,134980.2917,135008.1557,6,696.598,116.4057152,39.93801022,41.79588
,1556,135050.6735,,23.9845,135026.689,135074.658,5,1439.07,116.4069829,39.93806667,71.9535
,1557,135087,,10.08228333,135076.9177,135097.0823,5,604.937,116.4037472,39.938103,30.24685
,1558,135094.2334,,18.53053333,135075.7029,135112.7639,4,1389.79,116.4102608,39.93811023,55.5916
,1559,135120.273,,25.6984,135094.5746,135145.9714,6,1284.92,116.4086612,39.93813627,77.0952
,1560,135168.5223,,37.7588,135130.7635,135206.2811,6,1887.94,116.4031136,39.93818452,113.2764
来福士阁,1561,135235.1237,,8.988516667,135226.1352,135244.1122,5,539.311,116.4257132,39.93825112,26.96555
,1562,135240.1858,,35.9778,135204.208,135276.1636,6,1798.89,116.4094587,39.93825619,107.9334
,1563,135251.1736,,12.62502667,135238.5486,135263.7986,4,946.877,116.4310337,39.93826717,37.87508
雅诗阁来福士中心服务公寓,1564,135298.9628,,14.32556667,135284.6372,135313.2884,5,859.534,116.4264003,39.93831496,42.9767
,1565,135322.0902,,32.163,135289.9272,135354.2532,6,1608.15,116.4079952,39.93833809,96.489
,1566,135340.7,,16.30712,135324.3929,135357.0071,6,815.356,116.4064435,39.9383567,48.92136
,1567,135348.3599,,7.1621,135341.1978,135355.522,1,2148.63,116.4109652,39.93836436,21.4863
银座购物中心,1568,135541.0384,,29.397,135511.6414,135570.4354,2,4409.55,116.4291703,39.93855704,88.191
,1569,135588.0869,,1.901936667,135586.185,135589.9888,1,570.581,116.4113855,39.93860409,5.70581
,1570,135608.0936,,26.32866667,135581.7649,135634.4223,5,1579.72,116.404133,39.93862409,78.986
,1571,135625.5727,,8.67384,135616.8989,135634.2465,4,650.538,116.4070953,39.93864157,26.02152
,1572,135688.3536,,25.0768,135663.2768,135713.4304,6,1253.84,116.4061975,39.93870435,75.2304
,1573,135717.1,,35.1543,135681.9457,135752.2543,9,1171.81,116.4100101,39.9387331,105.4629
,1574,135806.8617,,24.91166667,135781.95,135831.7734,5,1494.7,116.4031605,39.93882286,74.735
天恒大厦,1575,135833.9126,,335.9766667,135497.9359,136169.8893,25,4031.72,116.4309088,39.93884991,1007.93
来福士购物中心,1576,135849.5812,,77.04216667,135772.539,135926.6234,5,4622.53,116.4260043,39.93886558,231.1265
,1577,135935.0677,,81.8793,135853.1884,136016.947,9,2729.31,116.4045577,39.93895107,245.6379
,1578,135984.1108,,109.9414,135874.1694,136094.0522,6,5497.07,116.4086379,39.93900011,329.8242
,1579,136019.1,,0.2552,136018.8448,136019.3552,2,38.28,116.4129463,39.9390351,0.7656
,1580,136019.9086,,0.408434667,136019.5002,136020.317,2,61.2652,116.4127716,39.93903591,1.225304
,1581,136059.9504,,93.0006,135966.9498,136152.951,9,3100.02,116.4063553,39.93907595,279.0018
,1582,136075.5953,,0.709853333,136074.8854,136076.3052,2,106.478,116.4126372,39.9390916,2.12956
,1583,136098.4554,,0.484343333,136097.9711,136098.9397,1,145.303,116.4131244,39.93911446,1.45303
,1584,136116.7343,,0.81569,136115.9186,136117.55,1,244.707,116.4133993,39.93913273,2.44707
,1585,136152.8717,,0.883306667,136151.9884,136153.755,2,132.496,116.4126135,39.93916887,2.64992
,1586,136174.4365,,0.731466667,136173.705,136175.168,2,109.72,116.4128805,39.93919044,2.1944
,1587,136184.4558,,0.121207,136184.3346,136184.577,1,36.3621,116.4132397,39.93920046,0.363621
,1588,136187.2365,,0.201663333,136187.0348,136187.4382,2,30.2495,116.4119321,39.93920324,0.60499
,1589,136197.2709,,0.166038667,136197.1049,136197.4369,1,49.8116,116.4130539,39.93921327,0.498116
,1590,136205.225,,0.435261333,136204.7897,136205.6603,2,65.2892,116.4115073,39.93922123,1.305784
,1591,136211.4,,0.705806667,136210.6942,136212.1058,2,105.871,116.412077,39.9392274,2.11742
,1592,136226.9137,,0.455678667,136226.458,136227.3694,2,68.3518,116.4118107,39.93924291,1.367036
,1593,136228.024,,0.595961333,136227.428,136228.62,2,89.3942,116.4116636,39.93924402,1.787884
,1594,136246.3824,,0.496004,136245.8864,136246.8784,2,74.4006,116.4133686,39.93926238,1.488012
,1595,136257.25,,0.618692,136256.6313,136257.8687,3,61.8692,116.4126107,39.93927325,1.856076
,1596,136270.5386,,0.985633333,136269.553,136271.5242,2,147.845,116.412264,39.93928654,2.9569
,1597,136294.9457,,1.3813,136293.5644,136296.327,2,207.195,116.4113499,39.93931095,4.1439
,1598,136300.85,,0.551384667,136300.2986,136301.4014,2,82.7077,116.4123948,39.93931685,1.654154
,1599,136317.5575,,0.980027,136316.5775,136318.5375,3,98.0027,116.4126281,39.93933356,2.940081
,1600,136334,,0.984837,136333.0152,136334.9848,3,98.4837,116.4130644,39.93935,2.954511
,1601,136339.1469,,0.659626667,136338.4873,136339.8065,2,98.944,116.4116639,39.93935515,1.97888
,1602,136344.8538,,0.519037333,136344.3348,136345.3728,2,77.8556,116.4133651,39.93936085,1.557112
,1603,136360.4968,,0.214713333,136360.2821,136360.7115,1,64.414,116.4121222,39.9393765,0.64414
,1604,136393.45,,21.24433333,136372.2057,136414.6943,2,3186.65,116.4108941,39.93940945,63.733
,1605,136703.9232,,5.469366667,136698.4538,136709.3926,1,1640.81,116.4119151,39.93971992,16.4081
,1606,136731.5686,,11.25173333,136720.3169,136742.8203,2,1687.76,116.4033982,39.93974757,33.7552
,1607,136755.562,,1.22323,136754.3388,136756.7852,1,366.969,116.4132056,39.93977156,3.66969
,1608,136809.15,,5.585213333,136803.5648,136814.7352,4,418.891,116.404733,39.93982515,16.75564
,1609,136849.4581,,1.179196667,136848.2789,136850.6373,1,353.759,116.4039134,39.93986546,3.53759
中国银行,1610,136881.1243,,20.92966667,136860.1946,136902.054,5,1255.78,116.4072835,39.93989712,62.789
,1611,136881.9154,,3.637166667,136878.2782,136885.5526,1,1091.15,116.4127001,39.93989792,10.9115
,1612,136890.0394,,26.7208,136863.3186,136916.7602,6,1336.04,116.404334,39.93990604,80.1624
,1613,136915.8848,,62.79983333,136853.085,136978.6846,5,3767.99,116.3945918,39.93993188,188.3995
北京市东城区人民法院,1614,136923.2,,8.678533333,136914.5215,136931.8785,1,2603.56,116.409401,39.9399392,26.0356
,1615,136939.4356,,2.698326667,136936.7373,136942.1339,1,809.498,116.4113229,39.93995544,8.09498
东城区第一图书馆,1616,136992.7167,,38.767,136953.9497,137031.4837,5,2326.02,116.4065497,39.94000872,116.301
东城区第一文化馆,1617,137008.6838,,69.0835,136939.6003,137077.7673,5,4145.01,116.4056286,39.94002468,207.2505
,1618,137047.8758,,43.5565,137004.3193,137091.4323,3,4355.65,116.4237269,39.94006388,130.6695
,1619,137095.5932,,62.85583333,137032.7374,137158.449,11,1714.25,116.4251588,39.94011159,188.5675
,1620,137203.6442,,14.3325,137189.3117,137217.9767,3,1433.25,116.4109188,39.94021964,42.9975
,1621,137499.25,,8.514133333,137490.7359,137507.7641,4,638.56,116.3963452,39.94051525,25.5424
,1622,137535.8071,,3.56632,137532.2408,137539.3734,4,267.474,116.4245875,39.94055181,10.69896
,1623,137550.9951,,4.80468,137546.1904,137555.7998,4,360.351,116.42549,39.940567,14.41404
,1624,137562.2617,,6.195406667,137556.0663,137568.4571,2,929.311,116.4108214,39.94057826,18.58622
,1625,137614.6979,,136.8729,137477.825,137751.5708,27,1520.81,116.4316877,39.9406307,410.6187
,1626,137678.716,,1.94266,137676.7733,137680.6587,2,291.399,116.4103339,39.94069472,5.82798
北京市第六医院,1627,137699.6521,,17.59916667,137682.0529,137717.2513,5,1055.95,116.4065467,39.94071565,52.7975
,1628,137722.3232,,55.2297,137667.0935,137777.5529,9,1840.99,116.4250522,39.94073832,165.6891
,1629,137821.2685,,16.70433333,137804.5642,137837.9728,5,1002.26,116.3962896,39.94083727,50.113
,1630,137893.6707,,8.4492,137885.2215,137902.1199,2,1267.38,116.3957739,39.94090967,25.3476
,1631,138040.4222,,58.7482,137981.674,138099.1704,14,1258.89,116.4250928,39.94105642,176.2446
,1632,138043.1926,,21.66924667,138021.5234,138064.8618,7,928.682,116.3951263,39.94105919,65.00774
北京市第六医院,1633,138088.0542,,16.00781667,138072.0464,138104.062,5,960.469,116.4066372,39.94110405,48.02345
,1634,138282.4536,,142.5078,138139.9458,138424.9614,27,1583.42,116.4316584,39.94129845,427.5234
中石油大厦,1635,138282.8328,,1155.924,137126.9088,139438.7568,22,15762.6,116.4262794,39.94129883,3467.772
,1636,138334.3737,,18.75133333,138315.6224,138353.125,5,1125.08,116.4053861,39.94135037,56.254
北京市第二十二中学,1637,138397.9019,,10.54126667,138387.3606,138408.4432,2,1581.19,116.4043663,39.9414139,31.6238
,1638,138445.8298,,118.7867333,138327.0431,138564.6165,14,2545.43,116.4248948,39.94146183,356.3602
,1639,138521.9723,,31.5248,138490.4475,138553.4971,6,1576.24,116.4077279,39.94153797,94.5744
,1640,138566.1304,,1.63548,138564.4949,138567.7659,2,245.322,116.410721,39.94158213,4.90644
,1641,138674.0734,,18.54233333,138655.5311,138692.6157,5,1112.54,116.4053718,39.94169007,55.627
,1642,138698.75,,0.83393,138697.9161,138699.5839,1,250.179,116.4107124,39.94171475,2.50179
,1643,138847.9045,,17.85433333,138830.0502,138865.7588,5,1071.26,116.4069578,39.9418639,53.563
,1644,138866.861,,34.73733333,138832.1237,138901.5983,8,1302.65,116.425136,39.94188286,104.212
,1645,138915.8344,,17.87493333,138897.9595,138933.7093,4,1340.62,116.3954246,39.94193183,53.6248
,1646,138923.7578,,12.10105,138911.6568,138935.8589,13,279.255,116.4289749,39.94193976,36.30315
,1647,138963.1077,,57.4798,138905.6279,139020.5875,14,1231.71,116.4298883,39.94197911,172.4394
,1648,139031.0467,,1.38952,139029.6572,139032.4362,1,416.856,116.4284044,39.94204705,4.16856
,1649,139059.0248,,8.236586667,139050.7882,139067.2614,4,617.744,116.4057396,39.94207502,24.70976
,1650,139080.0025,,9.89699,139070.1055,139089.8995,3,989.699,116.4051477,39.942096,29.69097
,1651,139148.2927,,8.37965,139139.9131,139156.6724,3,837.965,116.4249599,39.94216429,25.13895
,1652,139215.0015,,11.64726667,139203.3542,139226.6488,5,698.836,116.4062261,39.942231,34.9418
,1653,139234.3247,,27.64029333,139206.6844,139261.965,14,592.292,116.4255876,39.94225032,82.92088
,1654,139252.113,,17.72268,139234.3903,139269.8357,6,886.134,116.3954284,39.94226811,53.16804
,1655,139275.888,,5.482786667,139270.4052,139281.3708,4,411.209,116.4058953,39.94229189,16.44836
,1656,139328.8756,,6.79909,139322.0765,139335.6747,3,679.909,116.4050472,39.94234488,20.39727
,1657,139359.852,,8.34999,139351.502,139368.202,3,834.999,116.4240377,39.94237585,25.04997
,1658,139526.7,,19.05324,139507.6468,139545.7532,12,476.331,116.4283172,39.9425427,57.15972
,1659,139580.6127,,9.77631,139570.8364,139590.389,3,977.631,116.424018,39.94259661,29.32893
,1660,139635.3223,,6.54161,139628.7807,139641.8639,3,654.161,116.4249579,39.94265132,19.62483
,1661,139752.6733,,126.8479333,139625.8254,139879.5212,14,2718.17,116.4318704,39.94276867,380.5438
,1662,139798.7639,,30.30570667,139768.4582,139829.0696,14,649.408,116.4255967,39.94281476,90.91712
,1663,139839.1568,,128.5489333,139710.6079,139967.7057,14,2754.62,116.4302321,39.94285516,385.6468
宁夏大厦,1664,139864.1411,,14.87893333,139849.2622,139879.02,2,2231.84,116.4004955,39.94288014,44.6368
,1665,139879.0851,,10.851,139868.2341,139889.9361,3,1085.1,116.4241344,39.94289509,32.553
,1666,139896.5751,,23.6528,139872.9223,139920.2279,4,1773.96,116.4065148,39.94291258,70.9584
,1667,139938.8603,,0.147756,139938.7125,139939.0081,1,44.3268,116.4010615,39.94295486,0.443268
,1668,139940.1,,0.200429333,139939.8996,139940.3004,1,60.1288,116.4009562,39.9429561,0.601288
,1669,139943.3255,,0.067531333,139943.258,139943.393,1,20.2594,116.4011308,39.94295933,0.202594
,1670,140003.8,,19.0378,139984.7622,140022.8378,12,475.945,116.4283145,39.9430198,57.1134
,1671,140009.15,,0.176165667,140008.9738,140009.3262,1,52.8497,116.4013839,39.94302515,0.528497
,1672,140047.35,,2.211726667,140045.1383,140049.5617,2,331.759,116.4003425,39.94306335,6.63518
,1673,140049.85,,0.390441333,140049.4596,140050.2404,2,58.5662,116.4018668,39.94306585,1.171324
,1674,140067.4263,,0.231757333,140067.1945,140067.6581,1,69.5272,116.4010418,39.94308343,0.695272
,1675,140098.35,,0.348126667,140098.0019,140098.6981,1,104.438,116.4013122,39.94311435,1.04438
,1676,140118.6063,,5.44129,140113.165,140124.0476,3,544.129,116.4000069,39.94313461,16.32387
,1677,140144.5791,,0.279379,140144.2997,140144.8585,1,83.8137,116.4010171,39.94316058,0.838137
,1678,140163.2482,,0.67006,140162.5781,140163.9183,2,100.509,116.4014177,39.94317925,2.01018
,1679,140176.3256,,0.317646,140176.008,140176.6432,1,95.2938,116.4012422,39.94319233,0.952938
,1680,140186.894,,0.085800333,140186.8082,140186.9798,1,25.7401,116.4010482,39.94320289,0.257401
,1681,140192.4842,,1.29068,140191.1935,140193.7749,2,193.602,116.4017716,39.94320848,3.87204
,1682,140224.2492,,0.194771333,140224.0544,140224.444,2,29.2157,116.4015943,39.94324025,0.584314
,1683,140254.9,,0.339897333,140254.5601,140255.2399,2,50.9846,116.401498,39.9432709,1.019692
,1684,140254.95,,0.223109333,140254.7269,140255.1731,1,66.9328,116.4010663,39.94327095,0.669328
,1685,140258.25,,0.242703667,140258.0073,140258.4927,1,72.8111,116.4012161,39.94327425,0.728111
,1686,140264.0571,,0.51964,140263.5375,140264.5767,2,77.946,116.4017066,39.94328006,1.55892
,1687,140272.45,,0.219556667,140272.2304,140272.6696,1,65.867,116.4013827,39.94328845,0.65867
,1688,140278.6059,,0.121995333,140278.4839,140278.7279,2,18.2993,116.4017629,39.94329461,0.365986
,1689,140278.8251,,0.541149333,140278.284,140279.3662,2,81.1724,116.4018405,39.94329483,1.623448
,1690,140282.9,,0.313647333,140282.5864,140283.2136,2,47.0471,116.4015886,39.9432989,0.940942
,1691,140367.6379,,0.048417333,140367.5895,140367.6863,1,14.5252,116.4012927,39.94338364,0.145252
,1692,140368.0305,,0.257568333,140367.7729,140368.2881,1,77.2705,116.4012012,39.94338403,0.772705
,1693,140374.2278,,0.085660333,140374.1421,140374.3135,1,25.6981,116.4011113,39.94339023,0.256981
,1694,140378.5754,,0.294374,140378.281,140378.8698,1,88.3122,116.4010126,39.94339458,0.883122
,1695,140379.5154,,0.111207333,140379.4042,140379.6266,1,33.3622,116.4009285,39.94339552,0.333622
,1696,140382.1084,,0.261945333,140381.8465,140382.3703,1,78.5836,116.4013797,39.94339811,0.785836
,1697,140414.35,,0.40208,140413.9479,140414.7521,1,120.624,116.4017185,39.94343035,1.20624
,1698,140415.2248,,0.256491,140414.9683,140415.4813,1,76.9473,116.4018135,39.94343122,0.769473
,1699,140422.9,,0.369443333,140422.5306,140423.2694,1,110.833,116.4016172,39.9434389,1.10833
,1700,140443.4077,,0.131824,140443.2759,140443.5395,1,39.5472,116.4012612,39.94345941,0.395472
,1701,140471.3491,,0.81941,140470.5297,140472.1685,1,245.823,116.4015056,39.94348735,2.45823
,1702,140472.1747,,37.01226667,140435.1624,140509.187,8,1387.96,116.4003858,39.94348817,111.0368
,1703,140482.6926,,0.140762333,140482.5518,140482.8334,1,42.2287,116.4010652,39.94349869,0.422287
,1704,140496.65,,0.181291667,140496.4687,140496.8313,1,54.3875,116.4009345,39.94351265,0.543875
,1705,140497.3014,,3.9932,140493.3082,140501.2946,2,598.98,116.4107639,39.9435133,11.9796
,1706,140500.3564,,1.97644,140498.38,140502.3328,2,296.466,116.4110437,39.94351636,5.92932
,1707,140503.5599,,0.324600667,140503.2353,140503.8845,1,97.3802,116.401149,39.94351956,0.973802
,1708,140544.85,,0.952243333,140543.8978,140545.8022,1,285.673,116.4017393,39.94356085,2.85673
,1709,140565.1323,,0.400019333,140564.7323,140565.5323,2,60.0029,116.4112183,39.94358113,1.200058
,1710,140593.4,,28.37263333,140565.0274,140621.7726,7,1215.97,116.3994984,39.9436094,85.1179
,1711,140601.3948,,0.360143333,140601.0347,140601.7549,1,108.043,116.4010061,39.94361739,1.08043
,1712,140621.7827,,2.787573333,140618.9951,140624.5703,2,418.136,116.4287022,39.94363778,8.36272
,1713,140711.5534,,56.92766667,140654.6257,140768.4811,2,8539.15,116.4252693,39.94372755,170.783
,1714,140715.0285,,1.449093333,140713.5794,140716.4776,2,217.364,116.4013474,39.94373103,4.34728
,1715,140723.9536,,0.727783333,140723.2258,140724.6814,1,218.335,116.4018155,39.94373995,2.18335
,1716,140798,,0.125829,140797.8742,140798.1258,1,37.7487,116.4017334,39.943814,0.377487
,1717,140846.6,,0.164742667,140846.4353,140846.7647,1,49.4228,116.4016298,39.9438626,0.494228
,1718,140847.4641,,0.101370667,140847.3627,140847.5655,1,30.4112,116.40178,39.94386346,0.304112
,1719,140854.3781,,0.121555667,140854.2565,140854.4997,1,36.4667,116.4018724,39.94387038,0.364667
,1720,140864.5754,,0.133419,140864.442,140864.7088,1,40.0257,116.401715,39.94388058,0.400257
,1721,140924.995,,0.416995333,140924.578,140925.412,2,62.5493,116.4013122,39.943941,1.250986
,1722,140933.9,,0.223674667,140933.6763,140934.1237,1,67.1024,116.4018702,39.9439499,0.671024
,1723,140949.95,,0.428436667,140949.5216,140950.3784,1,128.531,116.4016969,39.94396595,1.28531
,1724,140962.1,,0.129855667,140961.9701,140962.2299,1,38.9567,116.4014786,39.9439781,0.389567
,1725,140970.1227,,0.37382,140969.7489,140970.4965,1,112.146,116.4113451,39.94398612,1.12146
,1726,141043.6278,,0.471163333,141043.1566,141044.099,1,141.349,116.4106646,39.94405963,1.41349
,1727,141069.89,,15.60546,141054.2845,141085.4955,13,360.126,116.4284797,39.94408589,46.81638
,1728,141137.45,,0.338196667,141137.1118,141137.7882,1,101.459,116.4112107,39.94415345,1.01459
,1729,141181.7,,0.512096667,141181.1879,141182.2121,1,153.629,116.4105408,39.9441977,1.53629
俄罗斯大使馆中学,1730,141207.5973,,17.56733333,141190.03,141225.1646,4,1317.55,116.4262895,39.9442236,52.702
,1731,141210.9252,,1.580813333,141209.3444,141212.506,2,237.122,116.3931391,39.94422693,4.74244
,1732,141210.98,,0.200447667,141210.7796,141211.1804,1,60.1343,116.407845,39.94422698,0.601343
,1733,141214.1673,,0.241843333,141213.9255,141214.4091,1,72.553,116.3907904,39.94423017,0.72553
第8住房,1734,141218.65,,5.84581,141212.8042,141224.4958,3,584.581,116.4257232,39.94423465,17.53743
,1735,141230.8796,,0.207585,141230.672,141231.0872,1,62.2755,116.3913377,39.94424688,0.622755
,1736,141243.348,,4.6215,141238.7265,141247.9695,1,1386.45,116.4083292,39.94425935,13.8645
,1737,141252.7849,,6.50501,141246.2799,141259.2899,3,650.501,116.3926628,39.94426878,19.51503
,1738,141257.45,,10.0724,141247.3776,141267.5224,4,755.43,116.3864946,39.94427345,30.2172
,1739,141262.8081,,0.260068,141262.548,141263.0682,1,78.0204,116.3911052,39.94427881,0.780204
,1740,141267.8085,,0.052399,141267.7561,141267.8609,1,15.7197,116.3911886,39.94428381,0.157197
,1741,141272.4675,,0.178655333,141272.2888,141272.6462,1,53.5966,116.390975,39.94428847,0.535966
,1742,141289.6361,,0.105955667,141289.5301,141289.7421,1,31.7867,116.3907081,39.94430564,0.317867
,1743,141293.65,,1.123786667,141292.5262,141294.7738,2,168.568,116.4133553,39.94430965,3.37136
,1744,141325.4754,,0.674533333,141324.8009,141326.1499,2,101.18,116.4136965,39.94434148,2.0236
,1745,141355.4686,,0.281161333,141355.1874,141355.7498,1,84.3484,116.4078345,39.94437147,0.843484
,1746,141402.2223,,12.39658333,141389.8257,141414.6189,5,743.795,116.3986976,39.94441822,37.18975
